gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
MH206184.1_CDS_0004	1617	1745	+	MH206184.1	14.5	2621	78.0	0.869	5.503e-21	p439930 VI_08578	2621	82.676933	2.789052831049481e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	2621	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH206184.1_CDS_0005	2323	2700	+	MH206184.1	53.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH206184.1_CDS_0006	2652	2933	+	MH206184.1	11.0	10432	179.0	0.909	1.063e-50	p442237 VI_08305	10432	167.102798	1.3790166729524265e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	10432	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH206184.1_CDS_0007	2944	3264	+	MH206184.1	55.1	974	131.0	0.618	7.215e-38	p437363 VI_05501	974	128.902603	2.681131052605226e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	974	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH206184.1_CDS_0008	3266	4588	+	MH206184.1	148.1	11271	201.0	0.7	1.314e-61	p442432 VI_08551	197	333.991974	4.709109457240763e-99	No_custom_HMM	No_custom_HMM	No_custom_HMM	11271	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head morphogenesis	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH206184.1_CDS_0009	4916	4608	-	MH206184.1	16.9	3073	231.0	1.0	9.875999999999999e-73	p439934 VI_08578	3073	215.592804	1.8906149019562067e-64	No_custom_HMM	No_custom_HMM	No_custom_HMM	3073	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH206184.1_CDS_0010	5309	4983	-	MH206184.1	11.4	2188	157.0	0.695	7.163999999999999e-47	p430373 VI_02616	2188	149.817093	7.486835261470816e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	2188	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH206184.1_CDS_0011	5775	5299	-	MH206184.1	21.0	638	109.0	0.441	1.371e-29	p438490 VI_02648	638	143.631989	7.372716768869652e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	638	Pyrodigal-gv_0.3.1	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH206184.1_CDS_0012	5903	6061	+	MH206184.1	18.7	2181	73.0	0.687	2.499e-18	p405308 VI_02583	2181	86.006943	2.410516088817168e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	2181	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170292.1_CDS_0001	1181	285	-	ON170292.1	19.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170292.1_CDS_0002	2491	1211	-	ON170292.1	73.4	1	65.0	0.225	1.092e-12	p428256 VI_04636	1	127.964539	1.3976658979742564e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	1	Pyrodigal-gv_0.3.1	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170292.1_CDS_0003	2679	3731	+	ON170292.1	154.4	5846	122.0	0.39	1.147e-31	KY606587_p99	5846	197.281677	9.355984606638844e-58	No_custom_HMM	No_custom_HMM	No_custom_HMM	5846	Pyrodigal-gv_0.3.1	CDS	#ffdf59	clamp loader of DNA polymerase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170292.1_CDS_0004	3798	5114	+	ON170292.1	216.6	16140	827.0	0.918	4.4e-273	p385484 VI_01828	16140	729.052917	2.8283469130564168e-219	No_custom_HMM	No_custom_HMM	No_custom_HMM	16140	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170292.1_CDS_0005	5338	5928	+	ON170292.1	45.5	125	154.0	0.537	1.092e-44	p108293 VI_06205	125	247.311859	3.39143883917576e-73	No_custom_HMM	No_custom_HMM	No_custom_HMM	125	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA invertase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170292.1_CDS_0006	5948	6226	+	ON170292.1	0.2	33990	222.0	1.0	4.369e-70	KX179905_p12	33990	208.050735	2.5461855606921076e-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	33990	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170292.1_CDS_0007	7158	6223	-	ON170292.1	82.5	3419	353.0	0.68	2.468e-111	p439112 VI_05608	3419	391.227905	6.27225477984874e-117	No_custom_HMM	No_custom_HMM	No_custom_HMM	3419	Pyrodigal-gv_0.3.1	CDS	#ffdf59	rolling circle DNA replication initiation	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170292.1_CDS_0008	8989	7676	-	ON170292.1	146.7	197	165.0	0.399	1.847e-46	p439678 VI_01075	197	345.317383	1.733588030223345e-102	No_custom_HMM	No_custom_HMM	No_custom_HMM	197	Pyrodigal-gv_0.3.1	CDS	#ff59f5	Zot-like toxin	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170292.1_CDS_0009	9323	8994	-	ON170292.1	46.5	974	123.0	0.574	4.032e-35	p437363 VI_05501	974	118.953934	3.324545873192195e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	974	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170292.1_CDS_0010	10859	9336	-	ON170292.1	111.5	4544	677.0	0.667	1.483e-219	AB981170_p9	4544	644.985291	2.055257467561976e-193	No_custom_HMM	No_custom_HMM	No_custom_HMM	4544	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170292.1_CDS_0011	11152	10934	-	ON170292.1	21.4	2186	61.0	0.454	3.956e-14	AB981170_p8	2186	71.529686	8.934238829605038e-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	2186	Pyrodigal-gv_0.3.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170292.1_CDS_0012	11403	11155	-	ON170292.1	8.6	969	83.0	0.52	9.028e-22	p438115 VI_01058	969	80.808754	1.4476003065064507e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	969	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170292.1_CDS_0013	11615	11406	-	ON170292.1	42.9	11094	154.0	1.0	8.024999999999999e-47	AB981170_p6	11094	151.815063	9.394922532262257e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	11094	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170292.1_CDS_0014	11824	11615	-	ON170292.1	11.0	14400	153.0	1.0	1.512e-46	AB981170_p5	14400	146.056183	5.912757127802148e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	14400	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170292.1_CDS_0015	12102	11824	-	ON170292.1	36.6	6333	133.0	0.705	6.647999999999999e-39	p437358 VI_05501	6333	115.851509	2.0462870232777746e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	6333	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170292.1_CDS_0016	12357	12112	-	ON170292.1	27.3	13407	190.0	1.0	9.388e-59	p437357 VI_05501	13407	160.149567	1.9197277347879366e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	13407	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170292.1_CDS_0017	12683	12357	-	ON170292.1	38.7	2866	147.0	0.674	1.229e-43	NC_023586_p5	2866	140.1241	7.131212768022241e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	2866	Pyrodigal-gv_0.3.1	CDS	#ffdf59	single strand DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170292.1_CDS_0018	12876	13166	+	ON170292.1	27.5	638	64.0	0.445	6.467e-14	p438490 VI_02648	638	76.259262	4.3788597923222595e-21	No_custom_HMM	No_custom_HMM	No_custom_HMM	638	Pyrodigal-gv_0.3.1	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_001418.1_CDS_0001	120	254	+	NC_001418.1	8.1	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	2374	36.064083	9.54479880847201e-09	No_custom_HMM	No_custom_HMM	No_custom_HMM	2374	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_001418.1_CDS_0002	362	1813	+	NC_001418.1	184.3	20131	62.0	0.319	1.205e-11	p440868 VI_12192	7568	70.174629	4.519000451494353e-19	No_custom_HMM	No_custom_HMM	No_custom_HMM	20131	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_001418.1_CDS_0003	1806	2087	+	NC_001418.1	28.4	1242	49.0	0.315	3.025e-09	p296981 VI_03025	1242	71.614708	8.964706341525671e-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	1242	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_001418.1_CDS_0004	2084	3376	+	NC_001418.1	177.2	1012	230.0	0.355	6.968e-67	p443333 VI_09893	1012	271.047455	2.7144340452638326e-80	No_custom_HMM	No_custom_HMM	No_custom_HMM	1012	Pyrodigal-gv_0.3.1	CDS	#3e83f6	assembly (protein IV of M13)	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_001418.1_CDS_0005	3449	4354	+	NC_001418.1	70.5	197	178.0	0.473	6.464e-51	p439678 VI_01075	197	239.660828	1.884585835638672e-70	No_custom_HMM	No_custom_HMM	No_custom_HMM	197	Pyrodigal-gv_0.3.1	CDS	#ff59f5	Zot-like toxin	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_001418.1_CDS_0006	4468	5304	+	NC_001418.1	52.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_001418.1_CDS_0007	5301	5516	+	NC_001418.1	5.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_001418.1_CDS_0008	5527	5763	+	NC_001418.1	16.9	2866	60.0	0.39	3.794e-13	NC_023586_p5	2866	64.124863	2.4627949092025703e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	2866	Pyrodigal-gv_0.3.1	CDS	#ffdf59	single strand DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_001418.1_CDS_0009	5763	5831	+	NC_001418.1	-1.1	9110	37.0	0.738	3.267e-06	p443234 VI_09152	9110	28.631699	2.8203314309620666e-06	No_custom_HMM	No_custom_HMM	No_custom_HMM	9110	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP628074.1_CDS_0001	751	1830	+	OP628074.1	93.3	16222	274.0	0.697	6.629e-86	p441732 VI_02990	453	432.875916	3.7927822293273224e-129	No_custom_HMM	No_custom_HMM	No_custom_HMM	16222	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP628074.1_CDS_0002	1832	2167	+	OP628074.1	47.0	929	151.0	0.682	1.087e-44	p442863 VI_07506	929	118.485237	2.625517103724533e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	929	Pyrodigal-gv_0.3.1	CDS	#ff59f5	RstB sensor of two protein system	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP628074.1_CDS_0003	2179	2424	+	OP628074.1	18.8	2924	125.0	0.747	1.522e-36	p441921 VI_08397	2924	117.13018	6.873767098784735e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	2924	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP628074.1_CDS_0004	2432	2662	+	OP628074.1	39.5	6548	120.0	0.75	1.1080000000000001e-34	p438799 VI_03568	6548	115.006821	2.8664008446703362e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	6548	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major coat protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP628074.1_CDS_0005	2796	4271	+	OP628074.1	138.9	1698	199.0	0.321	2.86e-55	p419409 VI_03277	1698	604.194031	7.120126174605733e-181	No_custom_HMM	No_custom_HMM	No_custom_HMM	1698	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein; receptor binding	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP628074.1_CDS_0006	4273	4587	+	OP628074.1	28.6	306	125.0	0.606	4.795e-36	p441924 VI_08397	306	73.376183	4.881235254433039e-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	306	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein Ace-like	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP628074.1_CDS_0007	4584	5723	+	OP628074.1	86.8	197	172.0	0.41	9.382e-49	p439678 VI_01075	197	308.826324	2.011176110674505e-91	No_custom_HMM	No_custom_HMM	No_custom_HMM	197	Pyrodigal-gv_0.3.1	CDS	#ff59f5	Zot-like toxin	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616914.1_CDS_0001	1	258	+	MH616914.1	25.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616914.1_CDS_0002	269	526	+	MH616914.1	34.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616914.1_CDS_0003	725	1426	+	MH616914.1	59.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	197	43.327904	6.391355012777647e-11	No_custom_HMM	No_custom_HMM	No_custom_HMM	197	Pyrodigal-gv_0.3.1	CDS	#ff59f5	Zot-like toxin	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616914.1_CDS_0004	1429	1572	+	MH616914.1	12.1	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616914.1_CDS_0005	1572	2234	+	MH616914.1	80.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616914.1_CDS_0006	2173	3135	+	MH616914.1	70.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616914.1_CDS_0007	3136	3405	+	MH616914.1	22.1	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616914.1_CDS_0008	3605	4468	+	MH616914.1	62.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	11698	30.91947	3.007698650829755e-07	No_custom_HMM	No_custom_HMM	No_custom_HMM	11698	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148981.1_CDS_0001	1	1146	+	OR148981.1	149.2	197	140.0	0.341	5.471e-38	p439678 VI_01075	197	253.277969	1.4006949835307729e-74	No_custom_HMM	No_custom_HMM	No_custom_HMM	197	Pyrodigal-gv_0.3.1	CDS	#ff59f5	Zot-like toxin	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148981.1_CDS_0002	1124	2272	+	OR148981.1	146.9	1012	302.0	0.417	1.336e-91	p443333 VI_09893	1012	415.527374	3.6399559486259176e-124	No_custom_HMM	No_custom_HMM	No_custom_HMM	1012	Pyrodigal-gv_0.3.1	CDS	#3e83f6	assembly (protein IV of M13)	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148981.1_CDS_0003	2422	2811	+	OR148981.1	59.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148981.1_CDS_0004	2851	3507	+	OR148981.1	64.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148981.1_CDS_0005	4182	4472	+	OR148981.1	8.2	15214	151.0	0.759	5.02e-45	p431298 VI_02994	15214	132.664352	1.1597455891423992e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	15214	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148981.1_CDS_0006	4699	4469	-	OR148981.1	7.4	23501	71.0	0.459	1.234e-17	p440202 VI_06870	23501	75.789543	4.2995473958461626e-21	No_custom_HMM	No_custom_HMM	No_custom_HMM	23501	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148981.1_CDS_0007	4991	4779	-	OR148981.1	29.0	5642	76.0	0.592	1.126e-19	p441173 VI_09321	5642	90.839874	8.159514180215617e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	5642	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148981.1_CDS_0008	5120	6265	+	OR148981.1	127.6	24563	302.0	1.0	9.346e-97	p440218 VI_08268	702	338.975739	7.720028233053861e-101	No_custom_HMM	No_custom_HMM	No_custom_HMM	24563	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OR148981.1_CDS_0009	6286	6612	+	OR148981.1	54.7	1547	164.0	0.74	1.264e-49	p443689 VI_01866	1547	138.994324	9.748563901028995e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	1547	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
