gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
OP185508.1_CDS_0004	1947	3050	+	OP185508.1	127.0	2828	706.0	0.917	3.714e-231	NC_022744_p4	2828	608.908142	6.449015511126451e-183	No_custom_HMM	No_custom_HMM	No_custom_HMM	2828	Pyrodigal-gv_0.3.1	CDS	#838383	serine-threonine kinase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0005	3124	5775	+	OP185508.1	342.3	2166	477.0	0.472	4.726e-148	LC063634_p32	414	1124.09668	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	2166	Pyrodigal-gv_0.3.1	CDS	#ffdf59	N4-like RNA polymerase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0006	5866	6435	+	OP185508.1	77.1	8103	151.0	0.624	7.433e-43	NC_011042_p9	8103	187.600128	3.727482628663289e-55	No_custom_HMM	No_custom_HMM	No_custom_HMM	8103	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0007	6599	6748	+	OP185508.1	19.6	2490	60.0	0.618	1.582e-13	NC_011045_p6	2490	79.749832	2.5841971165293338e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	2490	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0008	6748	7020	+	OP185508.1	36.2	2949	117.0	0.636	3.033e-32	KU687351_p11	2949	124.903992	2.55923777507375e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	2949	Pyrodigal-gv_0.3.1	CDS	#838383	dGTPase inhibitor; target for F exclusion	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0009	7126	8205	+	OP185508.1	154.4	30362	186.0	0.632	1.847e-55	NC_028836_p23	114	301.485657	2.5956949036684025e-89	No_custom_HMM	No_custom_HMM	No_custom_HMM	30362	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA ligase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0010	8388	8651	+	OP185508.1	23.1	1777	126.0	0.707	1.036e-35	KY295894_p19	1777	131.26619	2.581460356193696e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	1777	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0011	8651	9073	+	OP185508.1	47.5	2585	164.0	0.942	5.974999999999999e-47	NC_031115_p18	2585	203.679474	5.654468838325343e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	2585	Pyrodigal-gv_0.3.1	CDS	#838383	nucleotide kinase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0012	9154	9252	+	OP185508.1	7.9	1312	47.0	0.58	7.027e-09	NC_028795_p19	1312	50.068718	4.890191786401541e-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	1312	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0013	9249	9440	+	OP185508.1	17.6	1307	78.0	0.78	1.373e-19	KY652724_p16	1307	103.485588	8.429890662472502e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	1307	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA polymerase inhibitor	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0014	9511	10215	+	OP185508.1	120.2	112	102.0	0.328	2.031e-25	MF768469_p20	112	181.314362	5.530269261517444e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	112	Pyrodigal-gv_0.3.1	CDS	#ffdf59	Gp2.5-like ssDNA binding protein and ssDNA annealing protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0015	10216	10635	+	OP185508.1	12.1	1872	83.0	0.488	3.7020000000000005e-20	MF185718_p114	59	101.279564	1.557626219312853e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	1872	Pyrodigal-gv_0.3.1	CDS	#ffdf59	endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0016	10616	11068	+	OP185508.1	46.9	945	254.0	0.817	5.354e-79	MG488277_p20	945	215.997269	3.305068728654273e-64	No_custom_HMM	No_custom_HMM	No_custom_HMM	945	Pyrodigal-gv_0.3.1	CDS	#ffdf59	endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0017	11065	11520	+	OP185508.1	63.6	822	240.0	0.773	1.3860000000000002e-72	NC_017980_p11	822	265.860443	5.587052835429303e-79	No_custom_HMM	No_custom_HMM	No_custom_HMM	822	Pyrodigal-gv_0.3.1	CDS	#f35f49	amidase	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0018	11785	13497	+	OP185508.1	226.5	239	276.0	0.37	5.3489999999999996e-80	NC_031029_p115	239	781.990967	2.1983422928976158e-234	No_custom_HMM	No_custom_HMM	No_custom_HMM	239	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA primase/helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0019	13621	13833	+	OP185508.1	37.0	1950	106.0	0.737	6.458999999999999e-29	MG488277_p23	1950	110.046379	1.3587931920840555e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	1950	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0020	14028	14330	+	OP185508.1	50.8	2254	160.0	0.972	9.494e-48	MF166859_p19	2254	150.364731	2.2331043259276996e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	2254	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0021	14418	14834	+	OP185508.1	51.8	4023	180.0	0.708	1.104e-53	KY389315_p20	4023	190.419189	2.900630387407498e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	4023	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0022	14847	16961	+	OP185508.1	314.7	15971	436.0	0.585	1.42e-136	NC_006882_p18	17	564.407043	1.3969601823236315e-168	No_custom_HMM	No_custom_HMM	No_custom_HMM	15971	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA polymerase I	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0023	17295	17588	+	OP185508.1	60.0	1452	108.0	0.57	3.3689999999999997e-29	KY962008_p21	1452	114.351807	6.647293743281068e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	1452	Pyrodigal-gv_0.3.1	CDS	#ff59f5	Gp5.5-like host HNS inhibition	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0024	17588	17797	+	OP185508.1	12.0	17900	162.0	1.0	1.075e-46	NC_023576_p25	17900	155.197388	3.1954020105269466e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	17900	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0025	17794	17973	+	OP185508.1	23.0	4790	75.0	0.592	2.934e-18	NC_011421_p112	4790	92.603493	5.476855825978674e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	4790	Pyrodigal-gv_0.3.1	CDS	#ff59f5	host RecBCD nuclease inhibitor	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0026	17970	18884	+	OP185508.1	133.4	107	144.0	0.418	2.751e-38	NC_019402_p42	107	260.788452	6.789226288374494e-77	No_custom_HMM	No_custom_HMM	No_custom_HMM	107	Pyrodigal-gv_0.3.1	CDS	#ffdf59	exonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0027	19047	19295	+	OP185508.1	42.3	1447	124.0	0.735	4.905000000000001e-35	HQ641343_p28	1447	130.114075	4.229688056087298e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	1447	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0028	19312	19593	+	OP185508.1	47.4	1391	85.0	0.583	1.151e-21	NC_031123_p32	1391	106.892944	1.4340614598049999e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	1391	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0029	19608	19961	+	OP185508.1	86.2	1320	76.0	0.384	2.493e-18	NC_031943_p36	1320	101.252258	1.0601875974203826e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	1320	Pyrodigal-gv_0.3.1	CDS	#ff59f5	host range and adsorption protein	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0030	19975	21582	+	OP185508.1	234.1	449	580.0	0.58	1.1660000000000002e-184	KM576124_p42	449	732.866211	3.557060869167136e-220	No_custom_HMM	No_custom_HMM	No_custom_HMM	449	Pyrodigal-gv_0.3.1	CDS	#35d7ff	head-tail adaptor	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0031	21659	22561	+	OP185508.1	173.4	1052	312.0	0.561	2.393e-96	NC_031123_p35	1052	360.636841	1.641119486346568e-107	No_custom_HMM	No_custom_HMM	No_custom_HMM	1052	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head assembly	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0032	22729	23763	+	OP185508.1	191.2	267	374.0	0.567	8.294e-117	NC_031123_p36	267	370.872742	1.838282256673004e-110	No_custom_HMM	No_custom_HMM	No_custom_HMM	267	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0033	23981	24571	+	OP185508.1	90.3	446	252.0	0.645	3.853e-77	NC_004777_p36	446	258.261749	1.0611124511665348e-76	No_custom_HMM	No_custom_HMM	No_custom_HMM	446	Pyrodigal-gv_0.3.1	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0034	24591	26972	+	OP185508.1	259.4	457	652.0	0.403	6.423e-202	NC_020874_p22	457	978.961853	4.5654169231677576e-294	No_custom_HMM	No_custom_HMM	No_custom_HMM	457	Pyrodigal-gv_0.3.1	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0035	27052	27465	+	OP185508.1	22.2	308	136.0	0.51	5.182e-38	KY798121_p39	308	143.241364	1.3415101843226975e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	308	Pyrodigal-gv_0.3.1	CDS	#3e83f6	internal virion protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0036	27468	28073	+	OP185508.1	107.0	805	160.0	0.513	2.601e-45	MG957431_p3	805	207.32785	4.1451766669822485e-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	805	Pyrodigal-gv_0.3.1	CDS	#3e83f6	internal virion protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0037	28091	30370	+	OP185508.1	374.1	1339	1117.0	0.743	0.0	NC_028880_p37	1339	1172.074463	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	1339	Pyrodigal-gv_0.3.1	CDS	#3e83f6	internal virion protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0038	30394	34341	+	OP185508.1	601.1	342	1339.0	0.541	0.0	NC_028880_p38	342	1325.963135	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	342	Pyrodigal-gv_0.3.1	CDS	#3e83f6	internal virion protein with endolysin domain	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0039	34411	36282	+	OP185508.1	226.4	4242	441.0	0.703	1.699e-135	KR091952_p43	4242	513.451965	2.8980566235006347e-153	No_custom_HMM	No_custom_HMM	No_custom_HMM	4242	Pyrodigal-gv_0.3.1	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0040	36319	36528	+	OP185508.1	33.9	920	99.0	0.716	8.899999999999999e-27	NC_028880_p40	920	101.601112	2.4784689820208011e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	920	Pyrodigal-gv_0.3.1	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0041	36518	36784	+	OP185508.1	48.6	1351	156.0	0.843	5.323000000000001e-46	NC_028880_p41	1351	143.228317	4.706782204588944e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	1351	Pyrodigal-gv_0.3.1	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0042	36883	37329	+	OP185508.1	64.8	1327	143.0	0.441	8.081e-40	KY000219_p64	1327	205.15007	1.0316319109773916e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	1327	Pyrodigal-gv_0.3.1	CDS	#f35f49	Rz-like spanin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0043	37329	39089	+	OP185508.1	247.4	15524	211.0	0.567	2.92e-62	MG545917_p46	38	439.491486	6.084952420319133e-131	No_custom_HMM	No_custom_HMM	No_custom_HMM	15524	Pyrodigal-gv_0.3.1	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0044	39297	39689	+	OP185508.1	36.2	1872	96.0	0.524	7.987e-25	MF185718_p114	1872	112.823723	3.017542613636062e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	1872	Pyrodigal-gv_0.3.1	CDS	#ffdf59	endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP185508.1_CDS_0045	39703	39849	+	OP185508.1	2.5	2193	63.0	0.639	1.864e-14	NC_023548_p57	2193	75.779694	4.492860254865003e-21	No_custom_HMM	No_custom_HMM	No_custom_HMM	2193	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK613345.1_CDS_0001	1	192	+	MK613345.1	1.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK613345.1_CDS_0002	448	1521	+	MK613345.1	55.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	1	107.05957	2.9831571743906496e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	1	Pyrodigal-gv_0.3.1	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK613345.1_CDS_0003	1518	1658	+	MK613345.1	-11.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK613345.1_CDS_0004	1655	2359	+	MK613345.1	41.8	85	126.0	0.314	1.5110000000000002e-31	NC_008198_p65	85	200.738693	9.377622672201771e-59	No_custom_HMM	No_custom_HMM	No_custom_HMM	85	Pyrodigal-gv_0.3.1	CDS	#ffdf59	thymidylate synthase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK613345.1_CDS_0005	2352	2573	+	MK613345.1	11.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK613345.1_CDS_0006	2563	3120	+	MK613345.1	53.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK613345.1_CDS_0007	3363	4133	+	MK613345.1	24.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	47	55.862156	5.909881024511767e-15	No_custom_HMM	No_custom_HMM	No_custom_HMM	47	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA primase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK613345.1_CDS_0008	4094	4315	+	MK613345.1	2.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK613345.1_CDS_0009	4394	4591	+	MK613345.1	19.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK613345.1_CDS_0010	4724	5944	+	MK613345.1	85.9	19	91.0	0.208	1.057e-19	p414569 VI_10123	19	177.452316	1.1138680235192481e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	19	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DnaB-like replicative helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK613345.1_CDS_0011	5934	8051	+	MK613345.1	168.1	2573	98.0	0.324	3.626e-23	NC_028962_p70	17	351.536499	2.410477103890566e-104	No_custom_HMM	No_custom_HMM	No_custom_HMM	2573	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA polymerase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK613345.1_CDS_0012	8100	8948	+	MK613345.1	136.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK613345.1_CDS_0013	8948	9844	+	MK613345.1	79.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	1990	75.332329	1.0084470292429274e-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	1990	Pyrodigal-gv_0.3.1	CDS	#ffdf59	Cas4-domain exonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK613345.1_CDS_0014	9828	10181	+	MK613345.1	15.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	244	57.993309	3.0414013431957996e-15	No_custom_HMM	No_custom_HMM	No_custom_HMM	244	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RusA-like Holliday junction resolvase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK613345.1_CDS_0015	10174	10497	+	MK613345.1	23.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK613345.1_CDS_0016	10507	10797	+	MK613345.1	27.1	1689	84.0	0.61	6.17e-20	NC_024386_p3	236	119.244469	6.525328979266199e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	1689	Pyrodigal-gv_0.3.1	CDS	#838383	nucleotide kinase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MK613345.1_CDS_0017	10787	11113	+	MK613345.1	27.9	229	91.0	0.471	7.382999999999999e-23	p46474 VI_01201	229	124.931313	9.997214332305675e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	229	Pyrodigal-gv_0.3.1	CDS	#838383	MazG-like pyrophosphatase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
