gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
u2174173ctg_len-30131_circular-yes_depth-117-50-25_mult-1.00_29	20264	22063	1800	1	0.534	11	GGA/GAG/AGG	GENOMAD.105348.VP	4.227e-16	85	0	0	1	1246	Caudoviricetes	NA	NA	COG5280	Phage-related minor tail protein
u2174173ctg_len-30131_circular-yes_depth-117-50-25_mult-1.00_30	22063	22902	840	1	0.550	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2174173ctg_len-30131_circular-yes_depth-117-50-25_mult-1.00_31	22904	23998	1095	1	0.570	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2174173ctg_len-30131_circular-yes_depth-117-50-25_mult-1.00_32	23995	24873	879	1	0.535	11	GGAG/GAGG	GENOMAD.198012.VC	0.0004821	44	0	0	0	5626	Jiaodavirus	NA	NA	NA	NA
u2174173ctg_len-30131_circular-yes_depth-117-50-25_mult-1.00_33	24833	25483	651	1	0.565	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2174173ctg_len-30131_circular-yes_depth-117-50-25_mult-1.00_34	25641	26039	399	1	0.569	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2174173ctg_len-30131_circular-yes_depth-117-50-25_mult-1.00_35	25990	26118	129	1	0.519	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2174173ctg_len-30131_circular-yes_depth-117-50-25_mult-1.00_36	26173	26853	681	1	0.527	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2174173ctg_len-30131_circular-yes_depth-117-50-25_mult-1.00_37	26832	27740	909	1	0.589	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2174173ctg_len-30131_circular-yes_depth-117-50-25_mult-1.00_38	28096	29490	1395	1	0.587	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2174173ctg_len-30131_circular-yes_depth-117-50-25_mult-1.00_39	29463	29936	474	1	0.473	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2174173ctg_len-30131_circular-yes_depth-117-50-25_mult-1.00_40	29908	30159	252	1	0.464	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_1	24	320	297	1	0.603	11	None	GENOMAD.085660.VV	1.731e-05	44	0	0	1	1246	Caudoviricetes	NA	NA	PF04586;COG3740;TIGR01543;K06904	Phage head maturation protease
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_2	330	524	195	1	0.615	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_3	502	1317	816	1	0.651	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_4	1314	1457	144	1	0.646	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_5	1469	1894	426	1	0.667	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_6	1896	2669	774	1	0.609	11	None	GENOMAD.090419.VV	5.352e-43	160	0	0	1	1246	Caudoviricetes	NA	NA	PF05135;TIGR02215	phage conserved hypothetical protein, phiE125 gp8 family
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_7	2676	3128	453	1	0.636	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_8	3125	3673	549	1	0.614	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_9	3685	3900	216	1	0.588	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_10	4068	6299	2232	1	0.652	11	GGA/GAG/AGG	GENOMAD.005798.VV	8.16e-42	169	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_11	6302	7471	1170	1	0.541	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_12	7479	8867	1389	1	0.557	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_13	8968	9459	492	1	0.642	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_14	9446	10081	636	1	0.601	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_15	10078	10740	663	1	0.694	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_16	10804	11781	978	1	0.582	11	AGGAG	GENOMAD.214412.VC	6.852e-05	47	0	0	0	1	NA	NA	NA	PF09828;COG4275	Chromate resistance protein ChrB1
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_17	11852	12214	363	1	0.628	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_18	12466	12918	453	-1	0.550	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_19	13002	13337	336	-1	0.628	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_20	13339	13938	600	-1	0.633	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_21	14121	14840	720	1	0.601	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_22	14851	15537	687	1	0.640	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_23	15540	16202	663	1	0.640	11	AGGAG	GENOMAD.134142.VP	7.414e-10	61	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_24	16199	16870	672	1	0.592	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_25	16891	17076	186	1	0.570	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_26	17133	19418	2286	1	0.661	11	GGAG/GAGG	GENOMAD.141444.VV	3.506e-20	99	0	0	0	1246	Caudoviricetes	NA	NA	PF01057;PF02257;TIGR01613;COG5545	phage/plasmid primase, P4 family, C-terminal domain
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_27	19480	19677	198	-1	0.515	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_28	19690	20088	399	-1	0.536	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_29	20118	20345	228	-1	0.482	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_30	21150	21539	390	1	0.613	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_31	21539	21856	318	1	0.575	11	None	GENOMAD.098169.VP	9.195e-15	71	0	0	1	1246	Caudoviricetes	NA	NA	PF16677;COG2826	DNA-packaging protein gp3
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_32	21807	23042	1236	1	0.660	11	GGA/GAG/AGG	GENOMAD.059586.VV	6.667e-16	83	0	0	1	1246	Caudoviricetes	NA	NA	PF04466;PF11436;TIGR02215;COG5565	phage conserved hypothetical protein, phiE125 gp8 family
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_33	23042	24316	1275	1	0.668	11	GGAGG	GENOMAD.121818.VC	0.0008996	44	0	0	1	1246	Caudoviricetes	NA	NA	PF04860;TIGR01537;COG4695	phage portal protein, HK97 family
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_34	24313	25569	1257	1	0.687	11	GGAGG	GENOMAD.091876.VV	3.995e-12	71	0	0	1	1246	Caudoviricetes	NA	NA	PF04233;TIGR01641	phage putative head morphogenesis protein, SPP1 gp7 family
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_35	25566	26000	435	1	0.664	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2143102ctg_len-26184_circular-yes_depth-186-10-5_mult-1.00_36	25997	26212	216	1	0.620	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_1	3	308	306	1	0.529	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_2	247	903	657	1	0.554	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_3	949	1251	303	-1	0.512	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_4	1306	1545	240	-1	0.479	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_5	1586	1816	231	-1	0.532	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_6	1915	2313	399	1	0.566	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_7	2264	2392	129	1	0.512	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_8	2444	3124	681	1	0.521	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_9	3179	4072	894	1	0.532	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_10	4391	5725	1335	1	0.579	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_11	5698	6171	474	1	0.473	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_12	6143	8536	2394	1	0.551	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_13	8536	9228	693	1	0.548	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_14	9225	9554	330	1	0.503	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_15	9551	9844	294	1	0.507	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_16	9917	10393	477	1	0.499	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_17	10380	10760	381	1	0.530	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_18	10757	11446	690	1	0.507	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_19	11631	14534	2904	1	0.572	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_20	14722	15624	903	1	0.576	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_21	15722	16012	291	1	0.543	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_22	16012	16653	642	1	0.576	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_23	16704	16991	288	-1	0.535	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_24	17163	17504	342	1	0.500	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_25	17560	17868	309	1	0.485	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_26	17861	19435	1575	1	0.542	11	GGA/GAG/AGG	GENOMAD.029693.VV	3.6e-05	49	0	0	1	1246	Caudoviricetes	NA	NA	COG5410	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_27	19432	20658	1227	1	0.582	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_28	20651	21151	501	1	0.525	11	None	GENOMAD.027678.VV	0.0005191	42	0	0	0	1246	Caudoviricetes	NA	NA	PF14265	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_29	21155	22069	915	1	0.562	11	GGAG/GAGG	GENOMAD.129403.VV	7.337e-51	185	0	0	1	1246	Caudoviricetes	NA	NA	PF11651;TIGR04387	P22 coat protein - gene protein 5
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_30	22271	22648	378	1	0.526	11	AGGA	GENOMAD.052345.VV	0.0002016	42	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_31	22626	23012	387	1	0.548	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_32	23009	24019	1011	1	0.574	11	None	GENOMAD.006311.VV	2.08e-27	117	0	0	1	1246	Caudoviricetes	NA	NA	PF06152;TIGR01641;COG5585	Phage minor capsid protein 2
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_33	24019	24351	333	1	0.502	11	None	GENOMAD.022958.VV	1.233e-29	114	0	0	1	1246	Caudoviricetes	NA	NA	PF11114;TIGR01725	Minor capsid protein
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_34	24348	24752	405	1	0.541	11	None	GENOMAD.026520.VV	1.644e-11	63	0	0	1	1246	Caudoviricetes	NA	NA	PF12691	Bacteriophage minor capsid protein
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_35	24749	25177	429	1	0.497	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_36	25188	25652	465	1	0.535	11	AGGAG	GENOMAD.086609.VV	0.0004091	42	0	0	1	1246	Caudoviricetes	NA	NA	PF16463;COG5437;TIGR02126	Predicted secreted protein
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_37	25662	26018	357	1	0.538	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_38	26455	28254	1800	1	0.541	11	GGA/GAG/AGG	GENOMAD.105348.VP	8.57e-16	84	0	0	1	1246	Caudoviricetes	NA	NA	COG5280	Phage-related minor tail protein
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_39	28254	29093	840	1	0.552	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_40	29095	30189	1095	1	0.512	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u2532978ctg_len-30780_circular-yes_depth-130-48-17_mult-1.00_41	30186	30809	624	1	0.535	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_1	42	1013	972	1	0.560	11	None	GENOMAD.006311.VV	1.495e-30	126	0	0	1	1246	Caudoviricetes	NA	NA	PF06152;TIGR01641;COG5585	Phage minor capsid protein 2
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_2	1054	1386	333	1	0.495	11	None	GENOMAD.022958.VV	1.233e-29	114	0	0	1	1246	Caudoviricetes	NA	NA	PF11114;TIGR01725	Minor capsid protein
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_3	1383	1787	405	1	0.570	11	None	GENOMAD.059685.VV	9.31e-09	55	0	0	1	3271	Halcyonevirus C7Cdelta	NA	NA	PF12691	Bacteriophage minor capsid protein
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_4	1784	2212	429	1	0.478	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_5	2223	2687	465	1	0.533	11	AGGAG	GENOMAD.086609.VV	8.593e-06	47	0	0	1	1246	Caudoviricetes	NA	NA	PF16463;COG5437;TIGR02126	Predicted secreted protein
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_6	2698	3054	357	1	0.577	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_7	3491	5290	1800	1	0.536	11	GGA/GAG/AGG	GENOMAD.105348.VP	4.227e-16	85	0	0	1	1246	Caudoviricetes	NA	NA	COG5280	Phage-related minor tail protein
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_8	5290	6129	840	1	0.527	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_9	6131	7225	1095	1	0.568	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_10	7222	8109	888	1	0.546	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_11	8060	8716	657	1	0.569	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_12	8762	9064	303	-1	0.512	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_13	9225	9464	240	-1	0.471	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_14	9505	9735	231	-1	0.532	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_15	9834	10232	399	1	0.566	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_16	10183	10311	129	1	0.519	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_17	10366	11046	681	1	0.527	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_18	11025	11933	909	1	0.586	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_19	12286	13692	1407	1	0.587	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_20	13665	14141	477	1	0.505	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_21	14113	16506	2394	1	0.552	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_22	16506	17198	693	1	0.544	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_23	17195	17524	330	1	0.503	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_24	17521	17814	294	1	0.500	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_25	17889	18374	486	1	0.539	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_26	18355	18741	387	1	0.530	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_27	18738	19427	690	1	0.513	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_28	19605	22511	2907	1	0.576	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_29	22706	23608	903	1	0.576	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_30	23704	23991	288	1	0.559	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_31	23991	24281	291	1	0.591	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_32	24325	24633	309	1	0.566	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_33	24859	25161	303	1	0.475	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_34	25409	25750	342	1	0.497	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_35	25806	26114	309	1	0.495	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_36	26320	26526	207	1	0.536	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_37	26519	28093	1575	1	0.549	11	None	GENOMAD.029693.VV	8.801e-06	51	0	0	1	1246	Caudoviricetes	NA	NA	COG5410	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_38	28090	28938	849	1	0.590	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_39	28983	29321	339	1	0.560	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_40	29314	29802	489	1	0.530	11	AGxAGG/AGGxGG	GENOMAD.027678.VV	0.000481	42	0	0	0	1246	Caudoviricetes	NA	NA	PF14265	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_41	29806	30717	912	1	0.592	11	GGAG/GAGG	GENOMAD.129403.VV	3.219e-51	186	0	0	1	1246	Caudoviricetes	NA	NA	PF11651;TIGR04387	P22 coat protein - gene protein 5
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_42	30803	31180	378	1	0.574	11	GGA/GAG/AGG	GENOMAD.060815.VV	0.0002016	42	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u1336112ctg_len-31499_circular-yes_depth-152-29-4_mult-1.00_43	31158	31529	372	1	0.551	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1115839ctg_len-30405_circular-yes_depth-158-25-8_mult-1.00_1	25	312	288	-1	0.552	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1115839ctg_len-30405_circular-yes_depth-158-25-8_mult-1.00_2	410	1312	903	-1	0.575	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1115839ctg_len-30405_circular-yes_depth-158-25-8_mult-1.00_3	1507	4413	2907	-1	0.577	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1115839ctg_len-30405_circular-yes_depth-158-25-8_mult-1.00_4	4598	5287	690	-1	0.506	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1115839ctg_len-30405_circular-yes_depth-158-25-8_mult-1.00_5	5284	5670	387	-1	0.543	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u1115839ctg_len-30405_circular-yes_depth-158-25-8_mult-1.00_6	5651	6136	486	-1	0.539	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
